"","Date","mean_cfs","Qual_Flag","AF"
"654",1943-07-16,207,"A",410.5813536
"655",1943-07-17,196,"A",388.7630208
"656",1943-07-18,185,"A",366.944688
"657",1943-07-19,180,"A",357.027264
"658",1943-07-20,177,"A",351.0768096
"659",1943-07-21,173,"A",343.1428704
"660",1943-07-22,175,"A",347.10984
"661",1943-07-23,173,"A",343.1428704
"662",1943-07-24,167,"A",331.2419616
"663",1943-07-25,160,"A",317.357568
"664",1943-07-26,159,"A",315.3740832
"665",1943-07-27,154,"A",305.4566592
"666",1943-07-28,144,"A",285.6218112
"667",1943-07-29,136,"A",269.7539328
"668",1943-07-30,132,"A",261.8199936
"669",1943-07-31,129,"A",255.8695392
"670",1943-08-01,126,"A",249.9190848
"671",1943-08-02,122,"A",241.9851456
"672",1943-08-03,119,"A",236.0346912
"673",1943-08-04,116,"A",230.0842368
"674",1943-08-05,113,"A",224.1337824
"675",1943-08-06,110,"A",218.183328
"676",1943-08-07,108,"A",214.2163584
"677",1943-08-08,102,"A",202.3154496
"678",1943-08-09,100,"A",198.34848
"679",1943-08-10,100,"A",198.34848
"680",1943-08-11,96,"A",190.4145408
"681",1943-08-12,95,"A",188.431056
"682",1943-08-13,94,"A",186.4475712
"683",1943-08-14,92,"A",182.4806016
"684",1943-08-15,89,"A",176.5301472
"685",1943-08-16,86,"A",170.5796928
"686",1943-08-17,85,"A",168.596208
"687",1943-08-18,84,"A",166.6127232
"688",1943-08-19,83,"A",164.6292384
"689",1943-08-20,82,"A",162.6457536
"690",1943-08-21,81,"A",160.6622688
"691",1943-08-22,81,"A",160.6622688
"692",1943-08-23,82,"A",162.6457536
"693",1943-08-24,81,"A",160.6622688
"694",1943-08-25,81,"A",160.6622688
"695",1943-08-26,80,"A",158.678784
"696",1943-08-27,78,"A",154.7118144
"697",1943-08-28,77,"A",152.7283296
"698",1943-08-29,76,"A",150.7448448
"699",1943-08-30,75,"A",148.76136
"700",1943-08-31,75,"A",148.76136
"701",1943-09-01,74,"A",146.7778752
"702",1943-09-02,73,"A",144.7943904
"703",1943-09-03,73,"A",144.7943904
"704",1943-09-04,71,"A",140.8274208
"705",1943-09-05,71,"A",140.8274208
"706",1943-09-06,70,"A",138.843936
"707",1943-09-07,69,"A",136.8604512
"708",1943-09-08,68,"A",134.8769664
"709",1943-09-09,67,"A",132.8934816
"710",1943-09-10,68,"A",134.8769664
"711",1943-09-11,69,"A",136.8604512
"712",1943-09-12,69,"A",136.8604512
"713",1943-09-13,67,"A",132.8934816
"714",1943-09-14,66,"A",130.9099968
"715",1943-09-15,65,"A",128.926512
"716",1943-09-16,64,"A",126.9430272
"717",1943-09-17,63,"A",124.9595424
"718",1943-09-18,62,"A",122.9760576
"719",1943-09-19,61,"A",120.9925728
"720",1943-09-20,61,"A",120.9925728
"721",1943-09-21,61,"A",120.9925728
"722",1943-09-22,61,"A",120.9925728
"723",1943-09-23,60,"A",119.009088
"724",1943-09-24,60,"A",119.009088
"725",1943-09-25,59,"A",117.0256032
"726",1943-09-26,58,"A",115.0421184
"727",1943-09-27,58,"A",115.0421184
"728",1943-09-28,58,"A",115.0421184
"729",1943-09-29,58,"A",115.0421184
"730",1943-09-30,58,"A",115.0421184
"731",1943-10-01,60,"A",119.009088
"732",1943-10-02,59,"A",117.0256032
"733",1943-10-03,58,"A",115.0421184
"734",1943-10-04,59,"A",117.0256032
"735",1943-10-05,58,"A",115.0421184
"736",1943-10-06,60,"A",119.009088
"737",1943-10-07,61,"A",120.9925728
"738",1943-10-08,60,"A",119.009088
"739",1943-10-09,58,"A",115.0421184
"740",1943-10-10,59,"A",117.0256032
"741",1943-10-11,59,"A",117.0256032
"742",1943-10-12,58,"A",115.0421184
"743",1943-10-13,58,"A",115.0421184
"744",1943-10-14,58,"A",115.0421184
"745",1943-10-15,57,"A",113.0586336
"746",1943-10-16,59,"A",117.0256032
"747",1943-10-17,60,"A",119.009088
"748",1943-10-18,60,"A",119.009088
"749",1943-10-19,62,"A",122.9760576
"750",1943-10-20,64,"A",126.9430272
"751",1943-10-21,68,"A",134.8769664
"752",1943-10-22,70,"A",138.843936
"753",1943-10-23,69,"A",136.8604512
"754",1943-10-24,75,"A",148.76136
"755",1943-10-25,105,"A",208.265904
"756",1943-10-26,190,"A",376.862112
"757",1943-10-27,157,"A",311.4071136
"758",1943-10-28,147,"A",291.5722656
"759",1943-10-29,142,"A",281.6548416
"760",1943-10-30,133,"A",263.8034784
"761",1943-10-31,131,"A",259.8365088
"762",1943-11-01,127,"A",251.9025696
"763",1943-11-02,123,"A",243.9686304
"764",1943-11-03,120,"A",238.018176
"765",1943-11-04,217,"A",430.4162016
"766",1943-11-05,402,"A",797.3608896
"767",1943-11-06,268,"A",531.5739264
"768",1943-11-07,203,"A",402.6474144
"769",1943-11-08,176,"A",349.0933248
"770",1943-11-09,162,"A",321.3245376
"771",1943-11-10,150,"A",297.52272
"772",1943-11-11,146,"A",289.5887808
"773",1943-11-12,142,"A",281.6548416
"774",1943-11-13,136,"A",269.7539328
"775",1943-11-14,133,"A",263.8034784
"776",1943-11-15,131,"A",259.8365088
"777",1943-11-16,128,"A",253.8860544
"778",1943-11-17,126,"A",249.9190848
"779",1943-11-18,124,"A",245.9521152
"780",1943-11-19,127,"A",251.9025696
"781",1943-11-20,188,"A",372.8951424
"782",1943-11-21,224,"A",444.3005952
"783",1943-11-22,201,"A",398.6804448
"784",1943-11-23,182,"A",360.9942336
"785",1943-11-24,170,"A",337.192416
"786",1943-11-25,162,"A",321.3245376
"787",1943-11-26,156,"A",309.4236288
"788",1943-11-27,152,"A",301.4896896
"789",1943-11-28,147,"A",291.5722656
"790",1943-11-29,146,"A",289.5887808
"791",1943-11-30,153,"A",303.4731744
"792",1943-12-01,164,"A",325.2915072
"793",1943-12-02,157,"A",311.4071136
"794",1943-12-03,152,"A",301.4896896
"795",1943-12-04,152,"A",301.4896896
"796",1943-12-05,154,"A",305.4566592
"797",1943-12-06,152,"A",301.4896896
"798",1943-12-07,145,"A",287.605296
"799",1943-12-08,139,"A",275.7043872
"800",1943-12-09,142,"A",281.6548416
"801",1943-12-10,135,"A",267.770448
"802",1943-12-11,126,"A",249.9190848
"803",1943-12-12,123,"A",243.9686304
"804",1943-12-13,122,"A",241.9851456
"805",1943-12-14,123,"A",243.9686304
"806",1943-12-15,122,"A",241.9851456
"807",1943-12-16,119,"A",236.0346912
"808",1943-12-17,119,"A",236.0346912
"809",1943-12-18,120,"A",238.018176
"810",1943-12-19,123,"A",243.9686304
"811",1943-12-20,131,"A",259.8365088
"812",1943-12-21,139,"A",275.7043872
"813",1943-12-22,142,"A",281.6548416
"814",1943-12-23,139,"A",275.7043872
"815",1943-12-24,138,"A",273.7209024
"816",1943-12-25,143,"A",283.6383264
"817",1943-12-26,146,"A",289.5887808
"818",1943-12-27,145,"A",287.605296
"819",1943-12-28,143,"A",283.6383264
"820",1943-12-29,139,"A",275.7043872
"821",1943-12-30,133,"A",263.8034784
"822",1943-12-31,129,"A",255.8695392
"823",1944-01-01,136,"A",269.7539328
"824",1944-01-02,170,"A",337.192416
"825",1944-01-03,180,"A",357.027264
"826",1944-01-04,164,"A",325.2915072
"827",1944-01-05,163,"A",323.3080224
"828",1944-01-06,164,"A",325.2915072
"829",1944-01-07,164,"A",325.2915072
"830",1944-01-08,162,"A",321.3245376
"831",1944-01-09,157,"A",311.4071136
"832",1944-01-10,154,"A",305.4566592
"833",1944-01-11,153,"A",303.4731744
"834",1944-01-12,153,"A",303.4731744
"835",1944-01-13,156,"A",309.4236288
"836",1944-01-14,160,"A",317.357568
"837",1944-01-15,162,"A",321.3245376
"838",1944-01-16,162,"A",321.3245376
"839",1944-01-17,162,"A",321.3245376
"840",1944-01-18,162,"A",321.3245376
"841",1944-01-19,157,"A",311.4071136
"842",1944-01-20,154,"A",305.4566592
"843",1944-01-21,153,"A",303.4731744
"844",1944-01-22,153,"A",303.4731744
"845",1944-01-23,160,"A",317.357568
"846",1944-01-24,180,"A",357.027264
"847",1944-01-25,181,"A",359.0107488
"848",1944-01-26,175,"A",347.10984
"849",1944-01-27,168,"A",333.2254464
"850",1944-01-28,160,"A",317.357568
"851",1944-01-29,160,"A",317.357568
"852",1944-01-30,160,"A",317.357568
"853",1944-01-31,160,"A",317.357568
"854",1944-02-01,163,"A",323.3080224
"855",1944-02-02,240,"A",476.036352
"856",1944-02-03,393,"A",779.5095264
"857",1944-02-04,311,"A",616.8637728
"858",1944-02-05,302,"A",599.0124096
"859",1944-02-06,289,"A",573.2271072
"860",1944-02-07,286,"A",567.2766528
"861",1944-02-08,281,"A",557.3592288
"862",1944-02-09,316,"A",626.7811968
"863",1944-02-10,305,"A",604.962864
"864",1944-02-11,300,"A",595.04544
"865",1944-02-12,289,"A",573.2271072
"866",1944-02-13,278,"A",551.4087744
"867",1944-02-14,268,"A",531.5739264
"868",1944-02-15,254,"A",503.8051392
"869",1944-02-16,242,"A",480.0033216
"870",1944-02-17,238,"A",472.0693824
"871",1944-02-18,228,"A",452.2345344
"872",1944-02-19,222,"A",440.3336256
"873",1944-02-20,219,"A",434.3831712
"874",1944-02-21,211,"A",418.5152928
"875",1944-02-22,211,"A",418.5152928
"876",1944-02-23,206,"A",408.5978688
"877",1944-02-24,201,"A",398.6804448
"878",1944-02-25,195,"A",386.779536
"879",1944-02-26,187,"A",370.9116576
"880",1944-02-27,181,"A",359.0107488
"881",1944-02-28,187,"A",370.9116576
"882",1944-02-29,190,"A",376.862112
"883",1944-03-01,190,"A",376.862112
"884",1944-03-02,188,"A",372.8951424
"885",1944-03-03,195,"A",386.779536
"886",1944-03-04,238,"A",472.0693824
"887",1944-03-05,281,"A",557.3592288
"888",1944-03-06,289,"A",573.2271072
"889",1944-03-07,291,"A",577.1940768
"890",1944-03-08,302,"A",599.0124096
"891",1944-03-09,359,"A",712.0710432
"892",1944-03-10,715,"A",1418.191632
"893",1944-03-11,728,"A",1443.9769344
"894",1944-03-12,638,"A",1265.4633024
"895",1944-03-13,567,"A",1124.6358816
"896",1944-03-14,512,"A",1015.5442176
"897",1944-03-15,466,"A",924.3039168
"898",1944-03-16,436,"A",864.7993728
"899",1944-03-17,422,"A",837.0305856
"900",1944-03-18,446,"A",884.6342208
"901",1944-03-19,473,"A",938.1883104
"902",1944-03-20,463,"A",918.3534624
"903",1944-03-21,443,"A",878.6837664
"904",1944-03-22,422,"A",837.0305856
"905",1944-03-23,402,"A",797.3608896
"906",1944-03-24,406,"A",805.2948288
"907",1944-03-25,396,"A",785.4599808
"908",1944-03-26,380,"A",753.724224
"909",1944-03-27,365,"A",723.971952
"910",1944-03-28,353,"A",700.1701344
"911",1944-03-29,350,"A",694.21968
"912",1944-03-30,353,"A",700.1701344
"913",1944-03-31,368,"A",729.9224064
"914",1944-04-01,399,"A",791.4104352
"915",1944-04-02,446,"A",884.6342208
"916",1944-04-03,520,"A",1031.412096
"917",1944-04-04,563,"A",1116.7019424
"918",1944-04-05,530,"A",1051.246944
"919",1944-04-06,477,"A",946.1222496
"920",1944-04-07,453,"A",898.5186144
"921",1944-04-08,436,"A",864.7993728
"922",1944-04-09,409,"A",811.2452832
"923",1944-04-10,380,"A",753.724224
"924",1944-04-11,390,"A",773.559072
"925",1944-04-12,412,"A",817.1957376
"926",1944-04-13,383,"A",759.6746784
"927",1944-04-14,365,"A",723.971952
"928",1944-04-15,353,"A",700.1701344
"929",1944-04-16,339,"A",672.4013472
"930",1944-04-17,322,"A",638.6821056
"931",1944-04-18,308,"A",610.9133184
"932",1944-04-19,305,"A",604.962864
"933",1944-04-20,311,"A",616.8637728
"934",1944-04-21,308,"A",610.9133184
"935",1944-04-22,302,"A",599.0124096
"936",1944-04-23,314,"A",622.8142272
"937",1944-04-24,350,"A",694.21968
"938",1944-04-25,362,"A",718.0214976
"939",1944-04-26,347,"A",688.2692256
"940",1944-04-27,362,"A",718.0214976
"941",1944-04-28,362,"A",718.0214976
"942",1944-04-29,402,"A",797.3608896
"943",1944-04-30,477,"A",946.1222496
"944",1944-05-01,560,"A",1110.751488
"945",1944-05-02,598,"A",1186.1239104
"946",1944-05-03,638,"A",1265.4633024
"947",1944-05-04,738,"A",1463.8117824
"948",1944-05-05,932,"A",1848.6078336
"949",1944-05-06,1140,"A",2261.172672
"950",1944-05-07,1250,"A",2479.356
"951",1944-05-08,1170,"A",2320.677216
"952",1944-05-09,1060,"A",2102.493888
"953",1944-05-10,880,"A",1745.466624
"954",1944-05-11,742,"A",1471.7457216
"955",1944-05-12,614,"A",1217.8596672
"956",1944-05-13,575,"A",1140.50376
"957",1944-05-14,516,"A",1023.4781568
"958",1944-05-15,523,"A",1037.3625504
"959",1944-05-16,494,"A",979.8414912
"960",1944-05-17,477,"A",946.1222496
"961",1944-05-18,491,"A",973.8910368
"962",1944-05-19,484,"A",960.0066432
"963",1944-05-20,480,"A",952.072704
"964",1944-05-21,494,"A",979.8414912
"965",1944-05-22,509,"A",1009.5937632
"966",1944-05-23,480,"A",952.072704
"967",1944-05-24,460,"A",912.403008
"968",1944-05-25,439,"A",870.7498272
"969",1944-05-26,432,"A",856.8654336
"970",1944-05-27,453,"A",898.5186144
"971",1944-05-28,484,"A",960.0066432
"972",1944-05-29,534,"A",1059.1808832
"973",1944-05-30,545,"A",1080.999216
"974",1944-05-31,534,"A",1059.1808832
"975",1944-06-01,598,"A",1186.1239104
"976",1944-06-02,563,"A",1116.7019424
"977",1944-06-03,571,"A",1132.5698208
"978",1944-06-04,512,"A",1015.5442176
"979",1944-06-05,466,"A",924.3039168
"980",1944-06-06,456,"A",904.4690688
"981",1944-06-07,429,"A",850.9149792
"982",1944-06-08,402,"A",797.3608896
"983",1944-06-09,383,"A",759.6746784
"984",1944-06-10,374,"A",741.8233152
"985",1944-06-11,374,"A",741.8233152
"986",1944-06-12,362,"A",718.0214976
"987",1944-06-13,325,"A",644.63256
"988",1944-06-14,300,"A",595.04544
"989",1944-06-15,289,"A",573.2271072
"990",1944-06-16,273,"A",541.4913504
"991",1944-06-17,258,"A",511.7390784
"992",1944-06-18,251,"A",497.8546848
"993",1944-06-19,251,"A",497.8546848
"994",1944-06-20,251,"A",497.8546848
"995",1944-06-21,261,"A",517.6895328
"996",1944-06-22,276,"A",547.4418048
"997",1944-06-23,268,"A",531.5739264
"998",1944-06-24,240,"A",476.036352
"999",1944-06-25,232,"A",460.1684736
"1000",1944-06-26,224,"A",444.3005952
"1001",1944-06-27,215,"A",426.449232
"1002",1944-06-28,201,"A",398.6804448
"1003",1944-06-29,188,"A",372.8951424
"1004",1944-06-30,178,"A",353.0602944
"1005",1944-07-01,170,"A",337.192416
"1006",1944-07-02,164,"A",325.2915072
"1007",1944-07-03,159,"A",315.3740832
"1008",1944-07-04,147,"A",291.5722656
"1009",1944-07-05,138,"A",273.7209024
"1010",1944-07-06,133,"A",263.8034784
"1011",1944-07-07,129,"A",255.8695392
"1012",1944-07-08,124,"A",245.9521152
"1013",1944-07-09,123,"A",243.9686304
"1014",1944-07-10,119,"A",236.0346912
"1015",1944-07-11,118,"A",234.0512064
"1016",1944-07-12,115,"A",228.100752
"1017",1944-07-13,111,"A",220.1668128
"1018",1944-07-14,109,"A",216.1998432
"1019",1944-07-15,106,"A",210.2493888
"1020",1944-07-16,104,"A",206.2824192
"1021",1944-07-17,101,"A",200.3319648
"1022",1944-07-18,99,"A",196.3649952
"1023",1944-07-19,96,"A",190.4145408
"1024",1944-07-20,95,"A",188.431056
"1025",1944-07-21,93,"A",184.4640864
"1026",1944-07-22,91,"A",180.4971168
"1027",1944-07-23,90,"A",178.513632
"1028",1944-07-24,87,"A",172.5631776
"1029",1944-07-25,85,"A",168.596208
"1030",1944-07-26,86,"A",170.5796928
"1031",1944-07-27,128,"A",253.8860544
"1032",1944-07-28,110,"A",218.183328
"1033",1944-07-29,105,"A",208.265904
"1034",1944-07-30,111,"A",220.1668128
"1035",1944-07-31,116,"A",230.0842368
"1036",1944-08-01,112,"A",222.1502976
"1037",1944-08-02,120,"A",238.018176
"1038",1944-08-03,122,"A",241.9851456
"1039",1944-08-04,105,"A",208.265904
"1040",1944-08-05,95,"A",188.431056
"1041",1944-08-06,90,"A",178.513632
"1042",1944-08-07,85,"A",168.596208
"1043",1944-08-08,83,"A",164.6292384
"1044",1944-08-09,82,"A",162.6457536
"1045",1944-08-10,80,"A",158.678784
"1046",1944-08-11,78,"A",154.7118144
"1047",1944-08-12,77,"A",152.7283296
"1048",1944-08-13,75,"A",148.76136
"1049",1944-08-14,74,"A",146.7778752
"1050",1944-08-15,73,"A",144.7943904
"1051",1944-08-16,71,"A",140.8274208
"1052",1944-08-17,68,"A",134.8769664
"1053",1944-08-18,66,"A",130.9099968
"1054",1944-08-19,64,"A",126.9430272
"1055",1944-08-20,64,"A",126.9430272
"1056",1944-08-21,62,"A",122.9760576
"1057",1944-08-22,61,"A",120.9925728
"1058",1944-08-23,61,"A",120.9925728
"1059",1944-08-24,60,"A",119.009088
"1060",1944-08-25,58,"A",115.0421184
"1061",1944-08-26,58,"A",115.0421184
"1062",1944-08-27,57,"A",113.0586336
"1063",1944-08-28,56,"A",111.0751488
"1064",1944-08-29,55,"A",109.091664
"1065",1944-08-30,54,"A",107.1081792
"1066",1944-08-31,55,"A",109.091664
"1067",1944-09-01,55,"A",109.091664
"1068",1944-09-02,55,"A",109.091664
"1069",1944-09-03,53,"A",105.1246944
"1070",1944-09-04,52,"A",103.1412096
"1071",1944-09-05,52,"A",103.1412096
"1072",1944-09-06,52,"A",103.1412096
"1073",1944-09-07,52,"A",103.1412096
"1074",1944-09-08,51,"A",101.1577248
"1075",1944-09-09,50,"A",99.17424
"1076",1944-09-10,50,"A",99.17424
"1077",1944-09-11,50,"A",99.17424
"1078",1944-09-12,49,"A",97.1907552
"1079",1944-09-13,48,"A",95.2072704
"1080",1944-09-14,48,"A",95.2072704
"1081",1944-09-15,48,"A",95.2072704
"1082",1944-09-16,48,"A",95.2072704
"1083",1944-09-17,47,"A",93.2237856
"1084",1944-09-18,47,"A",93.2237856
"1085",1944-09-19,47,"A",93.2237856
"1086",1944-09-20,46,"A",91.2403008
"1087",1944-09-21,46,"A",91.2403008
"1088",1944-09-22,46,"A",91.2403008
"1089",1944-09-23,46,"A",91.2403008
"1090",1944-09-24,46,"A",91.2403008
"1091",1944-09-25,46,"A",91.2403008
"1092",1944-09-26,46,"A",91.2403008
"1093",1944-09-27,46,"A",91.2403008
"1094",1944-09-28,45,"A",89.256816
"1095",1944-09-29,46,"A",91.2403008
"1096",1944-09-30,46,"A",91.2403008
"1097",1944-10-01,46,"A",91.2403008
"1098",1944-10-02,46,"A",91.2403008
"1099",1944-10-03,46,"A",91.2403008
"1100",1944-10-04,46,"A",91.2403008
"1101",1944-10-05,46,"A",91.2403008
"1102",1944-10-06,46,"A",91.2403008
"1103",1944-10-07,46,"A",91.2403008
"1104",1944-10-08,46,"A",91.2403008
"1105",1944-10-09,46,"A",91.2403008
"1106",1944-10-10,46,"A",91.2403008
"1107",1944-10-11,46,"A",91.2403008
"1108",1944-10-12,46,"A",91.2403008
"1109",1944-10-13,46,"A",91.2403008
"1110",1944-10-14,46,"A",91.2403008
"1111",1944-10-15,46,"A",91.2403008
"1112",1944-10-16,46,"A",91.2403008
"1113",1944-10-17,46,"A",91.2403008
"1114",1944-10-18,46,"A",91.2403008
"1115",1944-10-19,46,"A",91.2403008
"1116",1944-10-20,46,"A",91.2403008
"1117",1944-10-21,46,"A",91.2403008
"1118",1944-10-22,46,"A",91.2403008
"1119",1944-10-23,46,"A",91.2403008
"1120",1944-10-24,46,"A",91.2403008
"1121",1944-10-25,46,"A",91.2403008
"1122",1944-10-26,46,"A",91.2403008
"1123",1944-10-27,46,"A",91.2403008
"1124",1944-10-28,46,"A",91.2403008
"1125",1944-10-29,46,"A",91.2403008
"1126",1944-10-30,48,"A",95.2072704
"1127",1944-10-31,50,"A",99.17424
"1128",1944-11-01,48,"A",95.2072704
"1129",1944-11-02,52,"A",103.1412096
"1130",1944-11-03,137,"A",271.7374176
"1131",1944-11-04,470,"A",932.237856
"1132",1944-11-05,328,"A",650.5830144
"1133",1944-11-06,196,"A",388.7630208
"1134",1944-11-07,175,"A",347.10984
"1135",1944-11-08,157,"A",311.4071136
"1136",1944-11-09,166,"A",329.2584768
"1137",1944-11-10,198,"A",392.7299904
"1138",1944-11-11,187,"A",370.9116576
"1139",1944-11-12,163,"A",323.3080224
"1140",1944-11-13,149,"A",295.5392352
"1141",1944-11-14,136,"A",269.7539328
"1142",1944-11-15,127,"A",251.9025696
"1143",1944-11-16,120,"A",238.018176
"1144",1944-11-17,116,"A",230.0842368
"1145",1944-11-18,112,"A",222.1502976
"1146",1944-11-19,111,"A",220.1668128
"1147",1944-11-20,109,"A",216.1998432
"1148",1944-11-21,106,"A",210.2493888
"1149",1944-11-22,105,"A",208.265904
"1150",1944-11-23,105,"A",208.265904
"1151",1944-11-24,105,"A",208.265904
"1152",1944-11-25,110,"A",218.183328
"1153",1944-11-26,116,"A",230.0842368
"1154",1944-11-27,163,"A",323.3080224
"1155",1944-11-28,180,"A",357.027264
"1156",1944-11-29,169,"A",335.2089312
"1157",1944-11-30,187,"A",370.9116576
"1158",1944-12-01,238,"A",472.0693824
"1159",1944-12-02,256,"A",507.7721088
"1160",1944-12-03,215,"A",426.449232
"1161",1944-12-04,193,"A",382.8125664
"1162",1944-12-05,186,"A",368.9281728
"1163",1944-12-06,187,"A",370.9116576
"1164",1944-12-07,190,"A",376.862112
"1165",1944-12-08,190,"A",376.862112
"1166",1944-12-09,184,"A",364.9612032
"1167",1944-12-10,178,"A",353.0602944
"1168",1944-12-11,168,"A",333.2254464
"1169",1944-12-12,159,"A",315.3740832
"1170",1944-12-13,154,"A",305.4566592
"1171",1944-12-14,150,"A",297.52272
"1172",1944-12-15,149,"A",295.5392352
"1173",1944-12-16,146,"A",289.5887808
"1174",1944-12-17,143,"A",283.6383264
"1175",1944-12-18,145,"A",287.605296
"1176",1944-12-19,154,"A",305.4566592
"1177",1944-12-20,254,"A",503.8051392
"1178",1944-12-21,390,"A",773.559072
"1179",1944-12-22,446,"A",884.6342208
"1180",1944-12-23,520,"A",1031.412096
"1181",1944-12-24,399,"A",791.4104352
"1182",1944-12-25,347,"A",688.2692256
"1183",1944-12-26,289,"A",573.2271072
"1184",1944-12-27,263,"A",521.6565024
"1185",1944-12-28,251,"A",497.8546848
"1186",1944-12-29,242,"A",480.0033216
"1187",1944-12-30,230,"A",456.201504
"1188",1944-12-31,213,"A",422.4822624
"1189",1945-01-01,208,"A",412.5648384
"1190",1945-01-02,201,"A",398.6804448
"1191",1945-01-03,195,"A",386.779536
"1192",1945-01-04,188,"A",372.8951424
"1193",1945-01-05,188,"A",372.8951424
"1194",1945-01-06,200,"A",396.69696
"1195",1945-01-07,232,"A",460.1684736
"1196",1945-01-08,347,"A",688.2692256
"1197",1945-01-09,344,"A",682.3187712
"1198",1945-01-10,344,"A",682.3187712
"1199",1945-01-11,368,"A",729.9224064
"1200",1945-01-12,344,"A",682.3187712
"1201",1945-01-13,469,"A",930.2543712
"1202",1945-01-14,778,"A",1543.1511744
"1203",1945-01-15,760,"A",1507.448448
"1204",1945-01-16,662,"A",1313.0669376
"1205",1945-01-17,571,"A",1132.5698208
"1206",1945-01-18,523,"A",1037.3625504
"1207",1945-01-19,470,"A",932.237856
"1208",1945-01-20,429,"A",850.9149792
"1209",1945-01-21,383,"A",759.6746784
"1210",1945-01-22,353,"A",700.1701344
"1211",1945-01-23,336,"A",666.4508928
"1212",1945-01-24,322,"A",638.6821056
"1213",1945-01-25,308,"A",610.9133184
"1214",1945-01-26,300,"A",595.04544
"1215",1945-01-27,286,"A",567.2766528
"1216",1945-01-28,273,"A",541.4913504
"1217",1945-01-29,266,"A",527.6069568
"1218",1945-01-30,271,"A",537.5243808
"1219",1945-01-31,286,"A",567.2766528
"1220",1945-02-01,325,"A",644.63256
"1221",1945-02-02,560,"A",1110.751488
"1222",1945-02-03,774,"A",1535.2172352
